direction,seed,split_seed,device_id,label,file_path,window_index,sample_offset,block,role,shot_k
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,220,17247780,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,221,17326179,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,222,17404578,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,223,17482977,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,224,17561376,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,225,17639775,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,226,17718174,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,227,17796573,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,228,17874972,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,229,17953371,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,230,18031770,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,231,18110169,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,232,18188568,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,233,18266967,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,234,18345366,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,235,18423765,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,236,18502164,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,237,18580563,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,238,18658962,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,239,18737361,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,240,18815760,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,241,18894159,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,242,18972558,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,243,19050957,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,244,19129356,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,245,19207755,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,246,19286154,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,247,19364553,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,248,19442952,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,249,19521351,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,250,19599750,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,251,19678149,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,252,19756548,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,253,19834947,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,254,19913346,D,source_train,
rx1_to_rx2,0,0,6,5,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device6_IQ.dat,255,19991745,D,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,0,0,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,1,78399,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,2,156798,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,3,235197,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,4,313596,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,5,391995,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,6,470394,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,7,548793,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,8,627192,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,9,705591,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,10,783990,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,11,862389,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,12,940788,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,13,1019187,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,14,1097586,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,15,1175985,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,16,1254384,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,17,1332783,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,18,1411182,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,19,1489581,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,20,1567980,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,21,1646379,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,22,1724778,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,23,1803177,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,24,1881576,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,25,1959975,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,26,2038374,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,27,2116773,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,28,2195172,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,29,2273571,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,30,2351970,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,31,2430369,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,32,2508768,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,33,2587167,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,34,2665566,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,35,2743965,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,36,2822364,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,37,2900763,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,38,2979162,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,39,3057561,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,40,3135960,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,41,3214359,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,42,3292758,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,43,3371157,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,44,3449556,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,45,3527955,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,46,3606354,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,47,3684753,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,48,3763152,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,49,3841551,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,50,3919950,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,51,3998349,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,52,4076748,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,53,4155147,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,54,4233546,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,55,4311945,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,56,4390344,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,57,4468743,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,58,4547142,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,59,4625541,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,60,4703940,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,61,4782339,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,62,4860738,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,63,4939137,A,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,64,5017536,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,65,5095935,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,66,5174334,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,67,5252733,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,68,5331132,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,69,5409531,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,70,5487930,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,71,5566329,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,72,5644728,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,73,5723127,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,74,5801526,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,75,5879925,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,76,5958324,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,77,6036723,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,78,6115122,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,79,6193521,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,80,6271920,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,81,6350319,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,82,6428718,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,83,6507117,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,84,6585516,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,85,6663915,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,86,6742314,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,87,6820713,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,88,6899112,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,89,6977511,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,90,7055910,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,91,7134309,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,92,7212708,B,source_train,
rx1_to_rx2,0,0,7,6,/data1/hcc/llm4RF/data/raw/osu_lora/Diff_Receivers_Setup/Diff_Receivers_Setup_Indoor_SameTx/RX1/Device7_IQ.dat,93,7291107,B,source_train,
